Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
1582,6479872,21.917422,0.6071,0.4517,0.5233,1850.19,7.375
1583,6483968,21.753484,0.3447,0.5015,0.5250,2054.32,5.5
1584,6488064,21.914065,0.3640,0.3761,0.5008,1540.50,10.75
1585,6492160,21.960342,0.2725,0.4404,0.5313,1803.85,5.375
1586,6496256,21.708001,0.2075,0.3189,0.4505,1306.10,13.375
1587,6500352,21.916581,0.4012,0.3902,0.5221,1598.35,0.0
1588,6504448,22.001415,0.3164,0.4477,0.5199,1833.66,10.75
1589,6508544,22.050929,0.3854,0.3209,0.4898,1314.54,2.75
1590,6512640,22.135975,0.4236,0.6262,0.5256,2565.06,2.625
1591,6516736,21.825115,0.3081,0.4354,0.5170,1783.35,11.0
1592,6520832,21.694336,0.0068,0.4488,0.4848,1838.39,19.125
1593,6524928,21.289853,0.2299,0.5086,0.5144,2083.05,8.125
1594,6529024,21.702470,0.2684,0.4667,0.5048,1911.65,13.625
1595,6533120,21.693819,0.4355,0.5464,0.5372,2238.01,2.75
1596,6537216,21.847926,0.3843,0.4657,0.4913,1907.34,13.625
1597,6541312,21.815054,0.3340,0.5819,0.5266,2383.44,5.375
1598,6545408,21.274441,0.2343,0.4658,0.4986,1907.99,16.125
1599,6549504,21.567711,0.5165,0.5485,0.5458,2246.66,5.375
1600,6553600,21.578994,0.7243,0.3926,0.5006,1608.28,13.5
1601,6557696,21.918090,0.3238,0.6185,0.5300,2533.32,2.625
1602,6561792,21.886345,0.3694,0.4054,0.5058,1660.44,16.25
1603,6565888,21.994326,0.3803,0.5003,0.5325,2049.34,10.875
1604,6569984,22.010340,0.0848,0.4544,0.5128,1861.36,10.625
1605,6574080,21.636096,0.3688,0.5308,0.5339,2174.10,13.0
1606,6578176,21.806236,0.2342,0.4081,0.4867,1671.48,11.5
1607,6582272,21.418728,0.4752,0.6117,0.5220,2505.65,8.25
1608,6586368,21.387978,0.0778,0.2952,0.4401,1209.22,13.75
1609,6590464,21.414848,0.3268,0.5764,0.5091,2361.11,10.75
1610,6594560,21.431940,0.2542,0.4073,0.5108,1668.50,10.875
1611,6598656,21.985875,0.2016,0.4892,0.4945,2003.89,16.375
1612,6602752,21.940909,0.0282,0.5928,0.5168,2428.29,6.75
1613,6606848,21.479838,0.1204,0.3245,0.4588,1329.34,14.75
1614,6610944,22.098638,0.4500,0.6298,0.5083,2579.55,18.75
1615,6615040,21.726590,0.3214,0.4065,0.5103,1664.84,5.375
1616,6619136,21.994958,0.6499,0.5436,0.5057,2226.66,6.625
1617,6623232,21.629643,0.2997,0.3624,0.4656,1484.39,12.25
1618,6627328,21.646698,0.1995,0.5268,0.5046,2157.85,13.5
1619,6631424,21.920973,0.3129,0.5231,0.5278,2142.45,9.375
1620,6635520,21.718998,0.2333,0.4690,0.5009,1921.09,17.875
1621,6639616,21.894994,0.1081,0.5033,0.5134,2061.50,8.625
1622,6643712,21.614555,0.2357,0.4510,0.4950,1847.24,12.75
1623,6647808,21.642504,0.5888,0.5628,0.5393,2305.15,7.625
1624,6651904,21.460649,0.2628,0.4380,0.5126,1794.11,8.625
1625,6656000,21.480592,0.2394,0.5124,0.4976,2098.91,13.625
1626,6660096,21.814322,0.4313,0.5403,0.5139,2213.03,10.375
1627,6664192,21.536966,0.4418,0.5291,0.5150,2167.21,11.125
1628,6668288,21.660794,0.2526,0.3946,0.4845,1616.20,13.5
1629,6672384,21.763481,0.6076,0.6823,0.5178,2794.71,7.875
1630,6676480,21.769460,0.4185,0.4556,0.5139,1866.21,11.0
1631,6680576,22.230936,0.4451,0.5775,0.5105,2365.59,2.75
1632,6684672,21.901520,0.6389,0.3315,0.4733,1357.94,16.25
1633,6688768,21.790670,0.0814,0.6194,0.5037,2537.06,5.5
1634,6692864,21.503710,0.3837,0.4679,0.4979,1916.52,13.625
1635,6696960,21.473578,0.4000,0.4965,0.5134,2033.55,10.0
1636,6701056,22.053873,0.5832,0.4430,0.5118,1814.41,7.25
1637,6705152,21.891409,0.2485,0.4007,0.4886,1641.10,12.75
1638,6709248,21.857595,0.4756,0.4542,0.5031,1860.38,8.0
1639,6713344,22.036005,0.0453,0.4437,0.4987,1817.22,11.0
1640,6717440,21.836826,0.4152,0.5240,0.5098,2146.34,13.5
1641,6721536,21.907400,0.2611,0.4803,0.5101,1967.29,8.25
1642,6725632,21.555940,0.2384,0.5357,0.5058,2194.36,15.0
1643,6729728,21.541694,0.4237,0.5374,0.5391,2201.05,6.75
1644,6733824,21.462697,0.3444,0.5101,0.5172,2089.30,10.75
1645,6737920,21.995804,0.4923,0.4802,0.5107,1967.04,10.875
1646,6742016,21.835326,0.2135,0.4755,0.5291,1947.73,5.375
1647,6746112,21.398582,0.2924,0.5318,0.5098,2178.06,16.375
1648,6750208,21.230018,0.6770,0.4085,0.5025,1673.34,6.625
1649,6754304,21.621362,0.2792,0.5308,0.5051,2174.29,12.25
1650,6758400,21.506950,0.2956,0.2936,0.4802,1202.46,6.25
1651,6762496,21.952114,0.2215,0.4508,0.4946,1846.59,15.25
1652,6766592,21.854078,0.2059,0.3412,0.4716,1397.43,5.375
1653,6770688,21.956250,0.3614,0.4577,0.5085,1874.82,8.125
1654,6774784,22.085037,0.3650,0.5026,0.5308,2058.81,8.375
1655,6778880,22.152162,0.6029,0.5387,0.5134,2206.71,11.75
1656,6782976,21.956755,0.6224,0.4457,0.5130,1825.72,6.875
1657,6787072,21.890211,0.6704,0.5102,0.5250,2089.59,5.375
1658,6791168,21.925714,0.2459,0.5772,0.5019,2364.29,13.5
1659,6795264,21.514039,0.2326,0.5069,0.5165,2076.21,10.875
1660,6799360,21.601495,0.7221,0.4544,0.5185,1861.35,5.5
1661,6803456,21.631707,0.3201,0.5110,0.5262,2093.21,9.75
1662,6807552,21.665838,0.3895,0.4753,0.4946,1946.91,13.375
1663,6811648,22.211841,0.5007,0.4710,0.5298,1929.35,6.5
1664,6815744,21.933159,0.3072,0.4599,0.4792,1883.62,16.125
1665,6819840,22.122121,0.1177,0.4898,0.5349,2006.16,5.5
1666,6823936,21.894951,0.6557,0.4781,0.5004,1958.11,16.375
1667,6828032,22.017865,0.0623,0.4696,0.5309,1923.55,5.375
1668,6832128,21.901798,0.4871,0.5104,0.4964,2090.70,16.375
1669,6836224,22.081686,0.2291,0.5134,0.5344,2102.83,5.375
1670,6840320,21.954882,0.6362,0.4967,0.5172,2034.38,8.0
1671,6844416,22.194520,0.4265,0.6243,0.5652,2557.10,0.0
1672,6848512,21.922010,0.3706,0.6250,0.5210,2559.85,13.25
1673,6852608,21.805428,0.3095,0.4395,0.5245,1800.16,5.5
1674,6856704,21.725011,0.3416,0.5229,0.4962,2141.95,13.5
1675,6860800,21.746272,0.2254,0.4901,0.5098,2007.55,15.375
1676,6864896,21.924337,0.4489,0.4651,0.5185,1905.21,11.375
1677,6868992,21.781681,0.3826,0.4866,0.5305,1993.12,5.75
1678,6873088,21.673380,0.2752,0.4414,0.4913,1808.17,16.375
1679,6877184,21.736038,0.4420,0.4818,0.5340,1973.59,5.375
1680,6881280,21.955875,0.0947,0.3995,0.5151,1636.18,8.0
1681,6885376,21.543995,0.1055,0.4781,0.4865,1958.27,15.875
1682,6889472,21.534250,0.1270,0.4486,0.5027,1837.65,3.5
1683,6893568,21.837205,0.2189,0.4606,0.5168,1886.57,15.25
1684,6897664,21.535142,0.4639,0.4478,0.5229,1834.39,5.5
1685,6901760,21.704572,0.4624,0.5136,0.5224,2103.51,13.5
1686,6905856,22.074184,0.3123,0.5028,0.5331,2059.56,8.125
