Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
4,1214,0.01026153564453125,9974949,469.0,1401,-24.80844922363758,1,0,1
3,1267,0.18728256225585938,9976427,577.0,1592,-28.559158205986023,1,0,1
0,258,0.053168296813964844,9980048,287.0,9818,-175.28171595931053,1,0,1
4,1215,0.05718851089477539,9981298,606.0,1270,-22.66284888982773,1,0,1
3,1268,0.09729981422424316,9983097,620.0,1335,-23.745383739471436,1,0,1
2,248,0.04831957817077637,9983464,363.0,9816,-176.17381510138512,1,0,1
4,1216,0.08256125450134277,9987211,617.0,1180,-20.984735667705536,1,0,1
3,1269,0.029039621353149414,9987811,378.0,959,-17.06137116253376,1,0,1
4,1217,0.0670781135559082,9989126,123.0,374,-6.791287153959274,1,0,1
3,1270,0.13016200065612793,9989772,123.0,374,-6.637479364871979,1,0,1
3,1271,0.07961487770080566,9991642,123.0,375,-6.984136581420898,1,0,1
3,1272,0.09046530723571777,9996395,364.0,931,-17.03329038619995,1,0,1
4,1218,0.04297232627868652,9997007,357.0,1561,-27.483900278806686,1,0,1
4,1219,0.0507655143737793,9998984,113.0,367,-6.872912734746933,1,0,1
3,1273,0.0759575366973877,10007765,365.0,2277,-41.03233444690704,1,0,1
4,1220,0.06812191009521484,10010933,440.0,2373,-42.46636188030243,1,0,1
1,261,0.07174253463745117,10011416,437.0,9821,-176.79033428430557,1,0,1
1,262,0.1332230567932129,10013335,123.0,389,-7.239090979099274,1,0,1
3,1274,0.11620092391967773,10013978,693.0,1228,-20.124676883220673,1,0,1
1,263,0.011851787567138672,10015309,138.0,402,-7.341797098517418,1,0,1
3,1275,0.02570056915283203,10015833,105.0,357,-6.4673585295677185,1,0,1
1,264,0.13718605041503906,10017155,117.0,381,-6.818559348583221,1,0,1
4,1221,0.03882288932800293,10020950,554.0,2011,-36.33161944150925,1,0,1
0,259,0.04469704627990723,10021953,361.0,8365,-150.42358142137527,1,0,1
3,1276,0.007513761520385742,10022112,604.0,1251,-21.66680390946567,1,0,1
3,1277,0.09007620811462402,10024006,128.0,383,-7.133599042892456,1,0,1
2,249,0.053315162658691406,10032373,224.0,9816,-176.12946000695229,1,0,1
3,1278,0.02851700782775879,10032805,607.0,1759,-31.54109002649784,1,0,1
3,1279,0.12499427795410156,10034780,128.0,382,-6.864336788654327,1,0,1
3,1280,0.18559932708740234,10038498,360.0,741,-13.42830103635788,1,0,1
4,1222,0.04001450538635254,10039541,442.0,3707,-66.09466940164566,1,0,1
3,1281,0.07958817481994629,10044969,625.0,1277,-22.32784730195999,1,0,1
4,1223,0.20302891731262207,10046759,626.0,1448,-26.064406275749207,1,0,1
3,1282,0.07936811447143555,10051689,727.0,1329,-23.522710502147675,1,0,1
4,1224,0.04516863822937012,10054835,628.0,1615,-29.041979357600212,1,0,1
4,1225,0.041083574295043945,10056794,108.0,361,-6.73328210413456,1,0,1
3,1283,0.024818897247314453,10059460,779.0,1557,-27.890010342001915,1,0,1
1,265,0.06630635261535645,10066022,330.0,9820,-176.09923186898232,1,0,1
3,1284,0.20282292366027832,10067832,679.0,1695,-30.133600890636444,1,0,1
0,260,0.06269502639770508,10071227,338.0,9820,-175.9533442556858,1,0,1
3,1285,0.08475995063781738,10075250,787.0,1481,-25.309793293476105,1,0,1
3,1286,0.04188036918640137,10079874,325.0,913,-16.591646522283554,1,0,1
2,250,0.05705571174621582,10081142,330.0,9816,-177.12154904007912,1,0,1
4,1226,0.14810657501220703,10083482,591.0,5339,-95.26736998558044,1,0,1
4,1227,0.07456278800964355,10087074,340.0,725,-13.171174556016922,1,0,1
3,1287,0.035497426986694336,10088953,826.0,1811,-32.30957655608654,1,0,1
4,1228,0.07738089561462402,10090280,335.0,627,-10.928979456424713,1,0,1
3,1288,0.0536806583404541,10093912,347.0,967,-17.41633728146553,1,0,1
3,1289,0.015213251113891602,10097742,371.0,753,-13.518249001353979,1,0,1
4,1229,0.08415102958679199,10103178,715.0,2581,-46.426581621170044,1,0,1
3,1290,0.15153765678405762,10108703,537.0,2188,-38.849135994911194,1,0,1
4,1230,0.05709981918334961,10112286,591.0,1818,-32.55711814761162,1,0,1
1,266,0.04855847358703613,10114981,344.0,9816,-175.65984603762627,1,0,1
3,1291,0.08121633529663086,10116284,696.0,1527,-27.49945405125618,1,0,1
0,261,0.06774544715881348,10120472,333.0,9823,-177.12154230475426,1,0,1
0,262,0.04811501502990723,10122395,101.0,365,-6.570144936442375,1,0,1
0,263,0.20944523811340332,10128749,407.0,1247,-22.63783359527588,1,0,1
2,251,0.05673623085021973,10129877,396.0,9820,-176.0980303287506,1,0,1
2,252,0.09139370918273926,10131936,115.0,381,-7.104230046272278,1,0,1
4,1231,0.05670523643493652,10161187,285.0,9820,-175.3845399916172,1,0,1
1,267,0.04597878456115723,10164122,249.0,9815,-176.2709021270275,1,0,1
4,1232,0.19590234756469727,10164746,311.0,695,-12.202125608921051,1,0,1
3,1292,0.06200575828552246,10165136,241.0,9820,-176.2609293460846,1,0,1
0,264,0.061780452728271484,10178092,329.0,9821,-175.77967423200607,1,0,1
2,253,0.06771612167358398,10180829,314.0,9822,-176.05245581269264,1,0,1
3,1293,0.053802490234375,10206714,635.0,8318,-149.48028552532196,1,0,1
4,1233,0.1931157112121582,10209306,600.0,8945,-159.41670715808868,1,0,1
1,268,0.04816794395446777,10213115,321.0,9816,-176.17274528741837,1,0,1
4,1234,0.12684345245361328,10214465,364.0,1043,-18.305685579776764,1,0,1
3,1294,0.01743340492248535,10214760,584.0,1605,-28.313138395547867,1,0,1
3,1295,0.0565030574798584,10219801,467.0,1017,-17.887933492660522,1,0,1
4,1235,0.009352445602416992,10219934,586.0,1101,-19.73469832725823,1,0,1
3,1296,0.025997161865234375,10224442,287.0,907,-16.042115092277527,1,0,1
0,265,0.06722521781921387,10227519,303.0,9821,-176.56455519795418,1,0,1
2,254,0.06493163108825684,10229754,228.0,9821,-176.24746653437614,1,0,1
3,1297,0.12395596504211426,10233194,368.0,1729,-30.63859450817108,1,0,1
3,1298,0.0653066635131836,10245865,680.0,2523,-44.81997108459473,1,0,1
3,1299,0.07153844833374023,10247698,106.0,359,-7.248163513839245,1,0,1
3,1300,0.06125950813293457,10249587,115.0,371,-5.849555402994156,1,0,1
4,1236,0.052759408950805664,10256789,408.0,7417,-132.3956297338009,1,0,1
3,1301,0.09590268135070801,10257081,393.0,1481,-27.006614983081818,1,0,1
1,269,0.05322551727294922,10262190,291.0,9816,-176.93520897626877,1,0,1
4,1237,0.10108065605163574,10262279,373.0,1085,-19.04141515493393,1,0,1
3,1302,0.051572322845458984,10264637,601.0,1516,-27.516884684562683,1,0,1
4,1238,0.06286978721618652,10268129,485.0,1172,-21.110405892133713,1,0,1
3,1303,0.06863880157470703,10269383,360.0,925,-16.016840398311615,1,0,1
4,1239,0.0540468692779541,10270060,114.0,369,-6.837566763162613,1,0,1
3,1304,0.06279325485229492,10275794,731.0,1271,-22.002199441194534,1,0,1
0,266,0.06815147399902344,10276797,320.0,9824,-176.00945281982422,1,0,1
2,255,0.05897212028503418,10278479,258.0,9820,-176.24219557642937,1,0,1
4,1240,0.20755958557128906,10279082,444.0,1799,-32.45771658420563,1,0,1
4,1241,0.06367111206054688,10280932,121.0,373,-6.666544795036316,1,0,1
3,1305,0.008773326873779297,10282787,368.0,1401,-25.57533468771726,1,0,1
3,1306,0.20990538597106934,10284737,144.0,399,-7.082354187965393,1,0,1
3,1307,0.2043464183807373,10286687,144.0,399,-7.131279647350311,1,0,1
3,1308,0.20976996421813965,10288685,144.0,399,-7.092781066894531,1,0,1
3,1309,0.2077951431274414,10290684,144.0,399,-7.192196905612946,1,0,1
3,1310,0.1581714153289795,10292674,136.0,390,-6.8352309465408325,1,0,1
3,1311,0.10959005355834961,10294663,134.0,389,-7.1219101548194885,1,0,1
3,1312,0.05617403984069824,10299542,366.0,969,-17.075342684984207,1,0,1
3,1313,0.059493064880371094,10301506,114.0,369,-6.772331476211548,1,0,1
3,1314,0.1814572811126709,10306592,374.0,991,-17.550042510032654,1,0,1
3,1315,0.03032684326171875,10308406,107.0,359,-6.457439705729485,1,0,1
3,1316,0.013777017593383789,10310315,99.0,353,-6.590931240469217,1,0,1
1,270,0.05896925926208496,10311158,290.0,9820,-176.40760052204132,1,0,1
3,1317,0.06140637397766113,10314866,447.0,920,-15.994729354977608,1,0,1
1,271,0.07865142822265625,10319384,378.0,1626,-29.15643873810768,1,0,1
0,267,0.06914401054382324,10326082,313.0,9823,-178.1268976330757,1,0,1
4,1242,0.15518856048583984,10327132,506.0,9289,-166.16355276107788,1,0,1
2,256,0.06346750259399414,10327291,252.0,9822,-174.84960120916367,1,0,1
3,1318,0.07248926162719727,10327522,330.0,2523,-45.06286510825157,1,0,1
3,1319,0.07453298568725586,10340102,354.0,2527,-45.44260886311531,1,0,1
3,1320,0.10333585739135742,10342142,134.0,388,-7.339733839035034,1,0,1
4,1243,0.011431455612182617,10346108,473.0,3801,-67.72161253169179,1,0,1
3,1321,0.10115504264831543,10350328,472.0,1635,-29.529395163059235,1,0,1
4,1244,0.18540382385253906,10352570,625.0,1292,-23.086407244205475,1,0,1
3,1322,0.06243157386779785,10356713,373.0,1271,-22.093255937099457,1,0,1
4,1245,0.02029275894165039,10357355,376.0,955,-17.4831048771739,1,0,1
3,1323,0.026829004287719727,10362201,524.0,1106,-19.266915500164032,1,0,1
4,1246,0.07981443405151367,10364040,594.0,1325,-23.95145046710968,1,0,1
3,1324,0.10736560821533203,10364293,129.0,382,-6.832673907279968,1,0,1
4,1247,0.20078635215759277,10366005,142.0,397,-6.89042741060257,1,0,1
3,1325,0.2071213722229004,10366253,144.0,399,-7.075469970703125,1,0,1
4,1248,0.15265917778015137,10367923,130.0,384,-7.1089454889297485,1,0,1
1,272,0.07275867462158203,10368461,360.0,9820,-176.35535871982574,1,0,1
1,273,0.02147841453552246,10370485,143.0,405,-7.522291794419289,1,0,1
3,1326,0.11588430404663086,10371345,524.0,1039,-18.3039111495018,1,0,1
3,1327,0.07391762733459473,10373273,121.0,376,-7.0333810448646545,1,0,1
0,268,0.054461002349853516,10375203,301.0,9819,-175.90381586551666,1,0,1
2,257,0.08893036842346191,10376228,332.0,9827,-175.98366168141365,1,0,1
0,269,0.02712225914001465,10377257,138.0,404,-7.310989871621132,1,0,1
3,1328,0.046926021575927734,10385852,625.0,2515,-45.55928647518158,1,0,1
3,1329,0.049515724182128906,10393058,425.0,1415,-25.20104157924652,1,0,1
3,1330,0.08089017868041992,10397854,323.0,927,-16.388464719057083,1,0,1
3,1331,0.2091214656829834,10399635,95.0,349,-6.3995503187179565,1,0,1
3,1332,0.08174490928649902,10405283,635.0,1129,-20.11390233039856,1,0,1
3,1333,0.05492711067199707,10411889,646.0,1318,-23.747920751571655,1,0,1
3,1334,0.1026911735534668,10413970,133.0,388,-6.9923036098480225,1,0,1
4,1249,0.05984663963317871,10416609,204.0,9820,-175.10530024766922,1,0,1
1,274,0.0644230842590332,10419589,418.0,9821,-176.63140720129013,1,0,1
4,1250,0.07091975212097168,10423077,677.0,1274,-22.66701203584671,1,0,1
2,258,0.057771921157836914,10425015,291.0,9820,-176.86110174655914,1,0,1
4,1251,0.17651152610778809,10425125,138.0,391,-6.784123480319977,1,0,1
0,270,0.0465543270111084,10426450,312.0,9816,-174.81009420752525,1,0,1
3,1335,0.012696504592895508,10427360,631.0,2702,-47.98543183505535,1,0,1
0,271,0.14298701286315918,10428555,128.0,391,-7.10518342256546,1,0,1
3,1336,0.0948646068572998,10429281,129.0,384,-6.76513534784317,1,0,1
0,272,0.09272456169128418,10430511,115.0,383,-7.099571943283081,1,0,1
3,1337,0.061800479888916016,10431164,121.0,371,-6.612744390964508,1,0,1
3,1338,0.0974586009979248,10442674,667.0,2285,-41.04779589176178,1,0,1
3,1339,0.09659242630004883,10448908,457.0,1233,-21.711962580680847,1,0,1
1,275,0.06652164459228516,10468716,263.0,9823,-177.0825116932392,1,0,1
2,259,0.07095980644226074,10473934,326.0,9821,-176.26212272047997,1,0,1
4,1252,0.0827028751373291,10473946,320.0,9827,-175.46292126178741,1,0,1
